date|state|state_name|deaths|deaths_inc|cases|cases_inc
2020-07-23|AL|Alabama|1397.0|33|74212.0|2399
2020-07-24|AL|Alabama|1438.0|41|76005.0|1793
2020-07-25|AL|Alabama|1456.0|18|78130.0|2125
2020-07-26|AL|Alabama|1473.0|17|79294.0|1164
2020-07-27|AL|Alabama|1491.0|18|81115.0|1821
2020-07-28|AL|Alabama|1491.0|0|82366.0|1251
2020-07-29|AL|Alabama|1538.0|47|83782.0|1416
2020-07-30|AL|Alabama|1565.0|27|85762.0|1980
2020-07-31|AL|Alabama|1580.0|15|87723.0|1961
2020-08-01|AL|Alabama|1603.0|23|89349.0|1626
2020-08-02|AL|Alabama|1627.0|24|91444.0|2095
2020-08-03|AL|Alabama|1633.0|6|92661.0|1217
2020-08-04|AL|Alabama|1666.0|33|93702.0|1041
2020-08-05|AL|Alabama|1695.0|29|94654.0|952
2020-08-06|AL|Alabama|1714.0|19|96592.0|1938
2020-08-07|AL|Alabama|1735.0|21|98301.0|1709
2020-08-08|AL|Alabama|1735.0|0|98387.0|86
2020-08-09|AL|Alabama|1768.0|33|101334.0|2947
2020-08-10|AL|Alabama|1797.0|29|103020.0|1686
2020-08-11|AL|Alabama|1847.0|50|103851.0|831
2020-08-12|AL|Alabama|1882.0|35|104786.0|935
2020-08-13|AL|Alabama|1890.0|8|105557.0|771
2020-08-14|AL|Alabama|1893.0|3|106309.0|752
2020-08-15|AL|Alabama|1896.0|3|107580.0|1271
2020-08-16|AL|Alabama|1898.0|2|108433.0|853
2020-08-17|AL|Alabama|1925.0|27|109004.0|571
2020-08-18|AL|Alabama|1936.0|11|110361.0|1357
2020-08-19|AL|Alabama|1944.0|8|111478.0|1117
2020-08-20|AL|Alabama|1974.0|30|112449.0|971
2020-08-21|AL|Alabama|1990.0|16|112770.0|321
2020-08-22|AL|Alabama|2011.0|21|114532.0|1762
2020-08-23|AL|Alabama|2013.0|2|115060.0|528
2020-08-24|AL|Alabama|2024.0|11|116710.0|1650
2020-08-25|AL|Alabama|2037.0|13|117242.0|532
2020-08-26|AL|Alabama|2045.0|8|119254.0|2012
2020-08-27|AL|Alabama|2076.0|31|121023.0|1769
2020-08-28|AL|Alabama|2107.0|31|122185.0|1162
2020-08-29|AL|Alabama|2152.0|45|123889.0|1704
2020-08-30|AL|Alabama|2162.0|10|125235.0|1346
2020-08-31|AL|Alabama|2182.0|20|126058.0|823
2020-09-01|AL|Alabama|2200.0|18|127616.0|1558
2020-09-02|AL|Alabama|2217.0|17|128239.0|623
2020-09-03|AL|Alabama|2233.0|16|129285.0|1046
2020-09-04|AL|Alabama|2266.0|33|130393.0|1108
2020-09-05|AL|Alabama|2275.0|9|131803.0|1410
2020-09-06|AL|Alabama|2276.0|1|132314.0|511
2020-09-07|AL|Alabama|2276.0|0|132973.0|659
2020-09-08|AL|Alabama|2277.0|1|133606.0|633
2020-09-09|AL|Alabama|2285.0|8|134417.0|811
2020-09-10|AL|Alabama|2301.0|16|135565.0|1148
2020-09-11|AL|Alabama|2333.0|32|136703.0|1138
2020-09-12|AL|Alabama|2350.0|17|137646.0|943
2020-09-13|AL|Alabama|2351.0|1|138755.0|1109
2020-09-14|AL|Alabama|2355.0|4|139459.0|704
2020-09-15|AL|Alabama|2387.0|32|140160.0|701
2020-09-16|AL|Alabama|2392.0|5|141087.0|927
2020-09-17|AL|Alabama|2401.0|9|141757.0|670
2020-09-18|AL|Alabama|2428.0|27|142863.0|1106
2020-09-19|AL|Alabama|2437.0|9|144164.0|1301
2020-09-20|AL|Alabama|2437.0|0|144962.0|798
2020-09-21|AL|Alabama|2439.0|2|145780.0|818
2020-09-22|AL|Alabama|2457.0|18|146584.0|804
2020-09-23|AL|Alabama|2488.0|31|147153.0|569
2020-09-24|AL|Alabama|2506.0|18|148206.0|1053
2020-09-25|AL|Alabama|2491.0|-15|150658.0|2452
2020-09-26|AL|Alabama|2501.0|10|151591.0|933
2020-09-27|AL|Alabama|2501.0|0|152321.0|730
2020-09-28|AL|Alabama|2501.0|0|152983.0|662
2020-09-29|AL|Alabama|2517.0|16|153554.0|571
2020-09-30|AL|Alabama|2540.0|23|154701.0|1147
2020-10-01|AL|Alabama|2548.0|8|155744.0|1043
2020-10-02|AL|Alabama|2550.0|2|156698.0|954
2020-10-03|AL|Alabama|2558.0|8|158380.0|1682
2020-10-04|AL|Alabama|2558.0|0|159169.0|789
2020-10-05|AL|Alabama|2559.0|1|159713.0|544
2020-10-06|AL|Alabama|2580.0|21|160477.0|764
2020-10-07|AL|Alabama|2601.0|21|161418.0|941
2020-10-08|AL|Alabama|2637.0|36|161975.0|557
2020-10-09|AL|Alabama|2653.0|16|163465.0|1490
2020-10-10|AL|Alabama|2664.0|11|164526.0|1061
2020-10-11|AL|Alabama|2664.0|0|165342.0|816
2020-10-12|AL|Alabama|2665.0|1|166076.0|734
2020-10-13|AL|Alabama|2665.0|0|167193.0|1117
2020-10-14|AL|Alabama|2706.0|41|167977.0|784
2020-10-15|AL|Alabama|2756.0|50|169162.0|1185
2020-10-16|AL|Alabama|2786.0|30|170374.0|1212
2020-10-17|AL|Alabama|2788.0|2|171662.0|1288
2020-10-18|AL|Alabama|2788.0|0|172626.0|964
2020-10-19|AL|Alabama|2789.0|1|173485.0|859
2020-10-20|AL|Alabama|2805.0|16|174528.0|1043
2020-10-21|AL|Alabama|2805.0|0|174528.0|0
2020-10-22|AL|Alabama|2843.0|38|177064.0|2536
2020-10-23|AL|Alabama|2859.0|16|180916.0|3852
2020-10-24|AL|Alabama|2866.0|7|183276.0|2360
2020-10-25|AL|Alabama|2866.0|0|184355.0|1079
2020-10-26|AL|Alabama|2866.0|0|185322.0|967
2020-10-27|AL|Alabama|2892.0|26|186437.0|1115
2020-10-28|AL|Alabama|2911.0|19|187706.0|1269
2020-10-29|AL|Alabama|2914.0|3|189149.0|1443
2020-10-30|AL|Alabama|2932.0|18|190496.0|1347
2020-10-31|AL|Alabama|2967.0|35|192285.0|1789
2020-11-01|AL|Alabama|2973.0|6|193985.0|1700
2020-11-02|AL|Alabama|2973.0|0|194892.0|907
2020-11-03|AL|Alabama|2987.0|14|195929.0|1037
2020-11-04|AL|Alabama|3006.0|19|197777.0|1848
2020-11-05|AL|Alabama|3026.0|20|199158.0|1381
2020-11-06|AL|Alabama|3049.0|23|200714.0|1556
2020-11-07|AL|Alabama|3082.0|33|202482.0|1768
2020-11-08|AL|Alabama|3084.0|2|203687.0|1205
2020-11-09|AL|Alabama|3084.0|0|204857.0|1170
2020-11-10|AL|Alabama|3120.0|36|206567.0|1710
2020-11-11|AL|Alabama|3201.0|81|208637.0|2070
2020-11-12|AL|Alabama|3213.0|12|210637.0|2000
2020-11-13|AL|Alabama|3231.0|18|213617.0|2980
2020-11-14|AL|Alabama|3246.0|15|215843.0|2226
2020-11-15|AL|Alabama|3248.0|2|217822.0|1979
2020-11-16|AL|Alabama|3249.0|1|219232.0|1410
2020-11-17|AL|Alabama|3301.0|52|220848.0|1616
2020-11-18|AL|Alabama|3347.0|46|223486.0|2638
2020-11-19|AL|Alabama|3419.0|72|225910.0|2424
2020-11-20|AL|Alabama|3451.0|32|228373.0|2463
2020-11-21|AL|Alabama|3457.0|6|230708.0|2335
2020-11-22|AL|Alabama|3457.0|0|232506.0|1798
2020-11-23|AL|Alabama|3459.0|2|234080.0|1574
2020-11-24|AL|Alabama|3472.0|13|236865.0|2785
2020-11-25|AL|Alabama|3532.0|60|239318.0|2453
2020-11-26|AL|Alabama|3572.0|40|241957.0|2639
2020-11-27|AL|Alabama|3572.0|0|242874.0|917
2020-11-28|AL|Alabama|3572.0|0|244993.0|2119
2020-11-29|AL|Alabama|3577.0|5|247229.0|2236
2020-11-30|AL|Alabama|3578.0|1|249524.0|2295
2020-12-01|AL|Alabama|3638.0|60|252900.0|3376
2020-12-02|AL|Alabama|3711.0|73|256828.0|3928
2020-12-03|AL|Alabama|3776.0|65|260359.0|3531
2020-12-04|AL|Alabama|3831.0|55|264199.0|3840
2020-12-05|AL|Alabama|3877.0|46|267589.0|3390
2020-12-06|AL|Alabama|3889.0|12|269877.0|2288
2020-12-07|AL|Alabama|3892.0|3|272229.0|2352
2020-12-08|AL|Alabama|3942.0|50|276665.0|4436
2020-12-09|AL|Alabama|3985.0|43|280187.0|3522
2020-12-10|AL|Alabama|4034.0|49|284922.0|4735
2020-12-11|AL|Alabama|4086.0|52|288775.0|3853
2020-12-12|AL|Alabama|4102.0|16|292841.0|4066
2020-12-13|AL|Alabama|4102.0|0|295631.0|2790
2020-12-14|AL|Alabama|4102.0|0|297895.0|2264
2020-12-15|AL|Alabama|4124.0|22|301533.0|3638
2020-12-16|AL|Alabama|4198.0|74|305640.0|4107
2020-12-17|AL|Alabama|4254.0|56|310335.0|4695
2020-12-18|AL|Alabama|4296.0|42|315683.0|5348
2020-12-19|AL|Alabama|4389.0|93|319904.0|4221
2020-12-20|AL|Alabama|4389.0|0|322452.0|2548
2020-12-21|AL|Alabama|4389.0|0|324832.0|2380
2020-12-22|AL|Alabama|4452.0|63|329811.0|4979
2020-12-23|AL|Alabama|4587.0|135|334569.0|4758
2020-12-24|AL|Alabama|4676.0|89|338801.0|4232
2020-12-25|AL|Alabama|4680.0|4|342426.0|3625
2020-12-26|AL|Alabama|4685.0|5|343458.0|1032
2020-12-27|AL|Alabama|4691.0|6|345628.0|2170
2020-12-28|AL|Alabama|4712.0|21|347897.0|2269
2020-12-29|AL|Alabama|4737.0|25|351804.0|3907
2020-12-30|AL|Alabama|4774.0|37|356820.0|5016
2020-12-31|AL|Alabama|4827.0|53|361226.0|4406
2021-01-01|AL|Alabama|4872.0|45|365747.0|4521
2021-01-02|AL|Alabama|4872.0|0|369458.0|3711
2021-01-03|AL|Alabama|4873.0|1|371934.0|2476
2021-01-04|AL|Alabama|4878.0|5|374095.0|2161
2021-01-05|AL|Alabama|4886.0|8|379593.0|5498
2021-01-06|AL|Alabama|4994.0|108|384184.0|4591
2021-01-07|AL|Alabama|5080.0|86|389230.0|5046
2021-01-08|AL|Alabama|5191.0|111|394287.0|5057
2021-01-09|AL|Alabama|5299.0|108|399150.0|4863
2021-01-10|AL|Alabama|5334.0|35|401900.0|2750
2021-01-11|AL|Alabama|5347.0|13|404000.0|2100
2021-01-12|AL|Alabama|5573.0|226|407848.0|3848
2021-01-13|AL|Alabama|5760.0|187|410995.0|3147
2021-01-14|AL|Alabama|5945.0|185|414583.0|3588
2021-01-15|AL|Alabama|6030.0|85|417528.0|2945
2021-01-16|AL|Alabama|6119.0|89|420681.0|3153
2021-01-17|AL|Alabama|6120.0|1|422598.0|1917
2021-01-18|AL|Alabama|6121.0|1|424028.0|1430
2021-01-19|AL|Alabama|6126.0|5|426543.0|2515
2021-01-20|AL|Alabama|6283.0|157|429655.0|3112
2021-01-21|AL|Alabama|6379.0|96|432536.0|2881
2021-01-22|AL|Alabama|6486.0|107|436087.0|3551
2021-01-23|AL|Alabama|6657.0|171|439442.0|3355
2021-01-24|AL|Alabama|6660.0|3|441170.0|1728
2021-01-25|AL|Alabama|6662.0|2|443009.0|1839
2021-01-26|AL|Alabama|6896.0|234|445909.0|2900
2021-01-27|AL|Alabama|7172.0|276|449086.0|3177
2021-01-28|AL|Alabama|7340.0|168|452734.0|3648
2021-01-29|AL|Alabama|7566.0|226|455582.0|2848
2021-01-30|AL|Alabama|7566.0|0|455582.0|0
2021-01-31|AL|Alabama|7688.0|122|459639.0|4057
2021-02-01|AL|Alabama|7688.0|0|460860.0|1221
2021-02-02|AL|Alabama|7894.0|206|462938.0|2078
2021-02-03|AL|Alabama|8203.0|309|465056.0|2118
2021-02-04|AL|Alabama|8365.0|162|467823.0|2767
2021-02-05|AL|Alabama|8449.0|84|469319.0|1496
2021-02-06|AL|Alabama|8513.0|64|471311.0|1992
2021-02-07|AL|Alabama|8515.0|2|472423.0|1112
2021-02-08|AL|Alabama|8523.0|8|473348.0|925
2021-02-09|AL|Alabama|8579.0|56|474666.0|1318
2021-02-10|AL|Alabama|8888.0|309|476067.0|1401
2021-02-11|AL|Alabama|9021.0|133|477570.0|1503
2021-02-12|AL|Alabama|9180.0|159|478667.0|1097
2021-02-13|AL|Alabama|9242.0|62|479856.0|1189
2021-02-14|AL|Alabama|9242.0|0|480931.0|1075
2021-02-15|AL|Alabama|9244.0|2|481605.0|674
2021-02-16|AL|Alabama|9257.0|13|482488.0|883
2021-02-17|AL|Alabama|9346.0|89|483167.0|679
2021-02-18|AL|Alabama|9424.0|78|484365.0|1198
2021-02-19|AL|Alabama|9573.0|149|485212.0|847
2021-02-20|AL|Alabama|9590.0|17|485986.0|774
2021-02-21|AL|Alabama|9592.0|2|486843.0|857
2021-02-22|AL|Alabama|9592.0|0|487520.0|677
2021-02-23|AL|Alabama|9660.0|68|488973.0|1453
2021-02-24|AL|Alabama|9744.0|84|490220.0|1247
2021-02-25|AL|Alabama|9831.0|87|491110.0|890
2021-02-26|AL|Alabama|9869.0|38|491849.0|739
2021-02-27|AL|Alabama|9930.0|61|492683.0|834
2021-02-28|AL|Alabama|9929.0|-1|493252.0|569
2021-03-01|AL|Alabama|9931.0|2|493769.0|517
2021-03-02|AL|Alabama|9991.0|60|494421.0|652
2021-03-03|AL|Alabama|10029.0|38|497154.0|2733
2021-03-04|AL|Alabama|10094.0|65|498076.0|922
2021-03-05|AL|Alabama|10122.0|28|498887.0|811
2021-03-06|AL|Alabama|10149.0|27|499411.0|524
2021-03-07|AL|Alabama|10148.0|-1|499819.0|408
2020-03-06|AR|Arkansas||0|0.0|0
2020-03-07|AR|Arkansas||0|0.0|0
2020-03-08|AR|Arkansas||0|0.0|0
2020-03-09|AR|Arkansas||0|0.0|0
2020-03-10|AR|Arkansas||0|0.0|0
2020-03-11|AR|Arkansas||0|0.0|0
2020-03-12|AR|Arkansas||0|6.0|6
2020-03-13|AR|Arkansas||0|9.0|3
2020-03-14|AR|Arkansas||0|12.0|3
2020-03-15|AR|Arkansas||0|16.0|4
2020-03-16|AR|Arkansas||0|22.0|6
2020-03-17|AR|Arkansas||0|22.0|0
2020-03-18|AR|Arkansas||0|33.0|11
2020-03-19|AR|Arkansas||0|46.0|13
2020-03-20|AR|Arkansas||0|96.0|50
2020-03-21|AR|Arkansas||0|118.0|22
2020-03-22|AR|Arkansas|0.0|0|165.0|47
2020-03-23|AR|Arkansas|0.0|0|174.0|9
2020-03-24|AR|Arkansas|0.0|0|218.0|44
2020-03-25|AR|Arkansas|2.0|2|280.0|62
2020-03-26|AR|Arkansas|3.0|1|335.0|55
2020-03-27|AR|Arkansas|3.0|0|381.0|46
2020-03-28|AR|Arkansas|5.0|2|404.0|23
2020-03-29|AR|Arkansas|6.0|1|426.0|22
2020-03-30|AR|Arkansas|7.0|1|473.0|47
2020-03-31|AR|Arkansas|8.0|1|523.0|50
2020-04-01|AR|Arkansas|10.0|2|584.0|61
2020-04-02|AR|Arkansas|12.0|2|643.0|59
2020-04-03|AR|Arkansas|12.0|0|704.0|61
2020-04-04|AR|Arkansas|14.0|2|743.0|39
2020-04-05|AR|Arkansas|16.0|2|830.0|87
2020-04-06|AR|Arkansas|16.0|0|875.0|45
2020-04-07|AR|Arkansas|16.0|0|946.0|71
2020-04-08|AR|Arkansas|18.0|2|1000.0|54
2020-04-09|AR|Arkansas|21.0|3|1119.0|119
2020-04-10|AR|Arkansas|23.0|2|1171.0|52
2020-04-11|AR|Arkansas|24.0|1|1226.0|55
2020-04-12|AR|Arkansas|27.0|3|1280.0|54
2020-04-13|AR|Arkansas|30.0|3|1410.0|130
2020-04-14|AR|Arkansas|30.0|0|1480.0|70
2020-04-15|AR|Arkansas|33.0|3|1569.0|89
2020-04-16|AR|Arkansas|37.0|4|1620.0|51
2020-04-17|AR|Arkansas|37.0|0|1695.0|75
2020-04-18|AR|Arkansas|38.0|1|1739.0|44
2020-04-19|AR|Arkansas|40.0|2|1781.0|42
2020-04-20|AR|Arkansas|42.0|2|1923.0|142
2020-04-21|AR|Arkansas|43.0|1|2227.0|304
2020-04-22|AR|Arkansas|42.0|-1|2276.0|49
2020-04-23|AR|Arkansas|45.0|3|2465.0|189
2020-04-24|AR|Arkansas|45.0|0|2741.0|276
2020-04-25|AR|Arkansas|47.0|2|2829.0|88
2020-04-26|AR|Arkansas|49.0|2|2941.0|112
2020-04-27|AR|Arkansas|50.0|1|3017.0|76
2020-04-28|AR|Arkansas|52.0|2|3111.0|94
2020-04-29|AR|Arkansas|59.0|7|3192.0|81
2020-04-30|AR|Arkansas|61.0|2|3255.0|63
2020-05-01|AR|Arkansas|64.0|3|3321.0|66
2020-05-02|AR|Arkansas|73.0|9|3372.0|51
2020-05-03|AR|Arkansas|76.0|3|3431.0|59
2020-05-04|AR|Arkansas|81.0|5|3458.0|27
2020-05-05|AR|Arkansas|83.0|2|3496.0|38
2020-05-06|AR|Arkansas|85.0|2|3568.0|72
2020-05-07|AR|Arkansas|87.0|2|3611.0|43
2020-05-08|AR|Arkansas|88.0|1|3694.0|83
2020-05-09|AR|Arkansas|88.0|0|3747.0|53
2020-05-10|AR|Arkansas|88.0|0|3747.0|0
2020-05-11|AR|Arkansas|94.0|6|4034.0|287
2020-05-12|AR|Arkansas|95.0|1|4164.0|130
2020-05-13|AR|Arkansas|95.0|0|4164.0|0
2020-05-14|AR|Arkansas|97.0|2|4236.0|72
2020-05-15|AR|Arkansas|98.0|1|4463.0|227
2020-05-16|AR|Arkansas|98.0|0|4578.0|115
2020-05-17|AR|Arkansas|98.0|0|4759.0|181
2020-05-18|AR|Arkansas|100.0|2|4813.0|54
2020-05-19|AR|Arkansas|102.0|2|4923.0|110
2020-05-20|AR|Arkansas|107.0|5|5003.0|80
2020-05-21|AR|Arkansas|110.0|3|5458.0|455
2020-05-22|AR|Arkansas|113.0|3|5612.0|154
2020-05-23|AR|Arkansas|113.0|0|5612.0|0
2020-05-24|AR|Arkansas|116.0|3|5922.0|310
2020-05-25|AR|Arkansas|117.0|1|6029.0|107
2020-05-26|AR|Arkansas|119.0|2|6180.0|151
2020-05-27|AR|Arkansas|120.0|1|6277.0|97
2020-05-28|AR|Arkansas|120.0|0|6538.0|261
2020-05-29|AR|Arkansas|125.0|5|6538.0|0
2020-05-30|AR|Arkansas|133.0|8|7013.0|475
2020-05-31|AR|Arkansas|133.0|0|7253.0|240
2020-06-01|AR|Arkansas|133.0|0|7443.0|190
2020-06-02|AR|Arkansas|133.0|0|7443.0|0
2020-06-03|AR|Arkansas|142.0|9|8067.0|624
2020-06-04|AR|Arkansas|142.0|0|8067.0|0
2020-06-05|AR|Arkansas|152.0|10|8651.0|584
2020-06-06|AR|Arkansas|154.0|2|9101.0|450
2020-06-07|AR|Arkansas|154.0|0|9426.0|325
2020-06-08|AR|Arkansas|155.0|1|9740.0|314
2020-06-09|AR|Arkansas|161.0|6|10080.0|340
2020-06-10|AR|Arkansas|165.0|4|10368.0|288
2020-06-11|AR|Arkansas|171.0|6|10816.0|448
2020-06-12|AR|Arkansas|176.0|5|11547.0|731
2020-06-13|AR|Arkansas|176.0|0|11547.0|0
2020-06-14|AR|Arkansas|179.0|3|12501.0|954
2020-06-15|AR|Arkansas|182.0|3|12917.0|416
2020-06-16|AR|Arkansas|182.0|0|13191.0|274
2020-06-17|AR|Arkansas|197.0|15|13606.0|415
2020-06-18|AR|Arkansas|208.0|11|13928.0|322
2020-06-19|AR|Arkansas|214.0|6|14631.0|703
2020-06-20|AR|Arkansas|224.0|10|15142.0|511
2020-06-21|AR|Arkansas|224.0|0|15142.0|0
2020-06-22|AR|Arkansas|227.0|3|16083.0|941
2020-06-23|AR|Arkansas|237.0|10|16678.0|595
2020-06-24|AR|Arkansas|240.0|3|17375.0|697
2020-06-25|AR|Arkansas|240.0|0|18062.0|687
2020-06-26|AR|Arkansas|240.0|0|18062.0|0
2020-06-27|AR|Arkansas|249.0|9|18740.0|678
2020-06-28|AR|Arkansas|259.0|10|19310.0|570
2020-06-29|AR|Arkansas|265.0|6|20257.0|947
2020-06-30|AR|Arkansas|270.0|5|20777.0|520
2020-07-01|AR|Arkansas|277.0|7|21197.0|420
2020-07-02|AR|Arkansas|279.0|2|22075.0|878
2020-07-03|AR|Arkansas|281.0|2|22622.0|547
2020-07-04|AR|Arkansas|286.0|5|23209.0|587
2020-07-05|AR|Arkansas|286.0|0|23209.0|0
2020-07-06|AR|Arkansas|292.0|6|24253.0|1044
2020-07-07|AR|Arkansas|292.0|0|24512.0|259
2020-07-08|AR|Arkansas|301.0|9|24512.0|0
2020-07-09|AR|Arkansas|309.0|8|26052.0|1540
2020-07-10|AR|Arkansas|313.0|4|26803.0|751
2020-07-11|AR|Arkansas|313.0|0|26803.0|0
2020-07-12|AR|Arkansas|321.0|8|28367.0|1564
2020-07-13|AR|Arkansas|323.0|2|28939.0|572
2020-07-14|AR|Arkansas|331.0|8|29733.0|794
2020-07-15|AR|Arkansas|335.0|4|30297.0|564
2020-07-16|AR|Arkansas|341.0|6|31114.0|817
2020-07-17|AR|Arkansas|353.0|12|31762.0|648
2020-07-18|AR|Arkansas|353.0|0|31762.0|0
2020-07-19|AR|Arkansas|357.0|4|32533.0|771
2020-07-20|AR|Arkansas|357.0|0|33927.0|1394
2020-07-21|AR|Arkansas|374.0|17|34655.0|728
2020-07-22|AR|Arkansas|380.0|6|35246.0|591
2020-07-23|AR|Arkansas|386.0|6|36259.0|1013
2020-07-24|AR|Arkansas|394.0|8|37249.0|990
2020-07-25|AR|Arkansas|394.0|0|37249.0|0
2020-07-26|AR|Arkansas|401.0|7|38623.0|1374
2020-07-27|AR|Arkansas|408.0|7|39447.0|824
2020-07-28|AR|Arkansas|428.0|20|40181.0|734
2020-07-29|AR|Arkansas|434.0|6|40968.0|787
2020-07-30|AR|Arkansas|442.0|8|41759.0|791
2020-07-31|AR|Arkansas|453.0|11|42511.0|752
2020-08-01|AR|Arkansas|460.0|7|43173.0|662
2020-08-02|AR|Arkansas|458.0|-2|43173.0|0
2020-08-03|AR|Arkansas|475.0|17|44597.0|1424
2020-08-04|AR|Arkansas|490.0|15|45381.0|784
2020-08-05|AR|Arkansas|508.0|18|46293.0|912
2020-08-06|AR|Arkansas|515.0|7|47028.0|735
2020-08-07|AR|Arkansas|521.0|6|48039.0|1011
2020-08-08|AR|Arkansas|521.0|0|48039.0|0
2020-08-09|AR|Arkansas|544.0|23|49383.0|1344
2020-08-10|AR|Arkansas|555.0|11|50028.0|645
2020-08-11|AR|Arkansas|566.0|11|50411.0|383
2020-08-12|AR|Arkansas|566.0|0|51114.0|703
2020-08-13|AR|Arkansas|582.0|16|51766.0|652
2020-08-14|AR|Arkansas|587.0|5|52392.0|626
2020-08-15|AR|Arkansas|600.0|13|51992.0|-400
2020-08-16|AR|Arkansas|599.0|-1|52665.0|673
2020-08-17|AR|Arkansas|603.0|4|53077.0|412
2020-08-18|AR|Arkansas|619.0|16|53487.0|410
2020-08-19|AR|Arkansas|631.0|12|54216.0|729
2020-08-20|AR|Arkansas|641.0|10|54765.0|549
2020-08-21|AR|Arkansas|663.0|22|55652.0|887
2020-08-22|AR|Arkansas|674.0|11|56199.0|547
2020-08-23|AR|Arkansas|687.0|13|56574.0|375
2020-08-24|AR|Arkansas|696.0|9|56894.0|320
2020-08-25|AR|Arkansas|711.0|15|57374.0|480
2020-08-26|AR|Arkansas|732.0|21|58023.0|649
2020-08-27|AR|Arkansas|739.0|7|58745.0|722
2020-08-28|AR|Arkansas|756.0|17|59583.0|838
2020-08-29|AR|Arkansas|772.0|16|60378.0|795
2020-08-30|AR|Arkansas|784.0|12|60856.0|478
2020-08-31|AR|Arkansas|797.0|13|61224.0|368
2020-09-01|AR|Arkansas|814.0|17|61497.0|273
2020-09-02|AR|Arkansas|841.0|27|62112.0|615
2020-09-03|AR|Arkansas|861.0|20|63504.0|1392
2020-09-04|AR|Arkansas|873.0|12|64678.0|1174
2020-09-05|AR|Arkansas|882.0|9|65226.0|548
2020-09-06|AR|Arkansas|894.0|12|65226.0|0
2020-09-07|AR|Arkansas|908.0|14|66280.0|1054
2020-09-08|AR|Arkansas|917.0|9|66757.0|477
2020-09-09|AR|Arkansas|928.0|11|67255.0|498
2020-09-10|AR|Arkansas|940.0|12|67803.0|548
2020-09-11|AR|Arkansas|953.0|13|68983.0|1180
2020-09-12|AR|Arkansas|969.0|16|69710.0|727
2020-09-13|AR|Arkansas|981.0|12|70219.0|509
2020-09-14|AR|Arkansas|992.0|11|70627.0|408
2020-09-15|AR|Arkansas|1010.0|18|71357.0|730
2020-09-16|AR|Arkansas|1157.0|147|72219.0|862
2020-09-17|AR|Arkansas|1166.0|9|73211.0|992
2020-09-18|AR|Arkansas|1173.0|7|74082.0|871
2020-09-19|AR|Arkansas|1173.0|0|75160.0|1078
2020-09-20|AR|Arkansas|1181.0|8|75723.0|563
2020-09-21|AR|Arkansas|1197.0|16|76364.0|641
2020-09-22|AR|Arkansas|1209.0|12|76981.0|617
2020-09-23|AR|Arkansas|1229.0|20|77963.0|982
2020-09-24|AR|Arkansas|1246.0|17|79049.0|1086
2020-09-25|AR|Arkansas|1266.0|20|79946.0|897
2020-09-26|AR|Arkansas|1285.0|19|80755.0|809
2020-09-27|AR|Arkansas|1308.0|23|81242.0|487
2020-09-28|AR|Arkansas|1329.0|21|82049.0|807
2020-09-29|AR|Arkansas|1350.0|21|82755.0|706
2020-09-30|AR|Arkansas|1369.0|19|83697.0|942
2020-10-01|AR|Arkansas|1384.0|15|84821.0|1124
2020-10-02|AR|Arkansas|1391.0|7|85779.0|958
2020-10-03|AR|Arkansas|1407.0|16|86525.0|746
2020-10-04|AR|Arkansas|1425.0|18|87013.0|488
2020-10-05|AR|Arkansas|1447.0|22|87430.0|417
2020-10-06|AR|Arkansas|1447.0|0|88071.0|641
2020-10-07|AR|Arkansas|1482.0|35|88880.0|809
2020-10-08|AR|Arkansas|1503.0|21|90145.0|1265
2020-10-09|AR|Arkansas|1503.0|0|90145.0|0
2020-10-10|AR|Arkansas|1552.0|49|92220.0|2075
2020-10-11|AR|Arkansas|1569.0|17|92833.0|613
2020-10-12|AR|Arkansas|1586.0|17|93487.0|654
2020-10-13|AR|Arkansas|1611.0|25|94167.0|680
2020-10-14|AR|Arkansas|1634.0|23|95246.0|1079
2020-10-15|AR|Arkansas|1645.0|11|96524.0|1278
2020-10-16|AR|Arkansas|1665.0|20|97539.0|1015
2020-10-17|AR|Arkansas|1684.0|19|98422.0|883
2020-10-18|AR|Arkansas|1704.0|20|99066.0|644
2020-10-19|AR|Arkansas|1714.0|10|99597.0|531
2020-10-20|AR|Arkansas|1728.0|14|100441.0|844
2020-10-21|AR|Arkansas|1751.0|23|101596.0|1155
2020-10-22|AR|Arkansas|1772.0|21|102798.0|1202
2020-10-23|AR|Arkansas|1782.0|10|104135.0|1337
2020-10-24|AR|Arkansas|1797.0|15|105318.0|1183
2020-10-25|AR|Arkansas|1812.0|15|106115.0|797
2020-10-26|AR|Arkansas|1833.0|21|106727.0|612
2020-10-27|AR|Arkansas|1857.0|24|107679.0|952
2020-10-28|AR|Arkansas|1875.0|18|108640.0|961
2020-10-29|AR|Arkansas|1894.0|19|109712.0|1072
2020-10-30|AR|Arkansas|1900.0|6|110874.0|1162
2020-10-31|AR|Arkansas|1925.0|25|112190.0|1316
2020-11-01|AR|Arkansas|1925.0|0|112190.0|0
2020-11-02|AR|Arkansas|1985.0|60|113641.0|1451
2020-11-03|AR|Arkansas|2003.0|18|114519.0|878
2020-11-04|AR|Arkansas|2026.0|23|115812.0|1293
2020-11-05|AR|Arkansas|2037.0|11|117360.0|1548
2020-11-06|AR|Arkansas|2056.0|19|119230.0|1870
2020-11-07|AR|Arkansas|2068.0|12|120828.0|1598
2020-11-08|AR|Arkansas|2085.0|17|121866.0|1038
